label	step	kind	name	surface	shape	fro	op	stable_rank	rank90	rank95	rank99	top1_energy	top8_energy	top32_energy	top64_energy
cold2400	2400	weight	blocks.7.attn.k.weight	attn_k	768x768	83.05644788429282	8.691413879394531	91.31999126980416	361.0	440.0	573.0	0.010950504770039983	0.06906650252773437	0.19894369773672166	0.3327048474189561
cold2400	2400	weight	blocks.7.attn.v.weight	attn_v	768x768	105.038590378727	8.151256561279297	166.05372832009866	377.0	453.0	580.0	0.006022147229794918	0.04213079698439533	0.1514866922171377	0.27747023783180946
cold2400	2400	weight	blocks.7.attn.proj.weight	attn_o	768x768	96.6636505007182	7.5326104164123535	164.67792112306836	381.0	455.0	581.0	0.006072459460140211	0.041221482493833166	0.14699392429897887	0.26923916249325625
cold2400	2400	weight	blocks.7.mlp.fc.weight	mlp_fc	3072x768	195.33534866352275	19.123231887817383	104.3371816123784	567.0	647.0	735.0	0.009584311024569227	0.03973265199515556	0.11332886205953986	0.19703776191631578
cold2400	2400	weight	blocks.7.mlp.proj.weight	mlp_proj	768x3072	99.94753506527812	8.084503173828125	152.84016641063832	568.0	649.0	738.0	0.006542782721874842	0.03968803871209427	0.11666183412325704	0.20033565728814348
cold2400	2400	weight	blocks.8.attn.q.weight	attn_q	768x768	81.590264072414	9.077923774719238	80.7799573261906	353.0	433.0	568.0	0.01237930834701962	0.07273200556248417	0.21562324123185891	0.3538380561319757
cold2400	2400	weight	blocks.8.attn.k.weight	attn_k	768x768	82.78468282802984	9.503424644470215	75.88216504820414	357.0	437.0	570.0	0.013178327204617184	0.06812477761851571	0.2021486700286971	0.34302001073558414
cold2400	2400	weight	blocks.8.attn.v.weight	attn_v	768x768	109.34923357213118	8.232870101928711	176.4123366741407	370.0	447.0	577.0	0.005668537806667941	0.04286028850816168	0.15705054805819132	0.2888705160610766
cold2400	2400	weight	blocks.8.attn.proj.weight	attn_o	768x768	101.18883183187758	7.525963306427002	180.77607769842257	381.0	456.0	582.0	0.005531705371261774	0.04043123361933138	0.14618318499330468	0.2694128329066888
cold2400	2400	weight	blocks.8.mlp.fc.weight	mlp_fc	3072x768	195.3152399807808	20.401029586791992	91.65752050486185	565.0	646.0	734.0	0.010910179486548039	0.04008740324367475	0.11253704088072178	0.19628881580692162
cold2400	2400	weight	blocks.8.mlp.proj.weight	mlp_proj	768x3072	101.23042827813681	8.487000465393066	142.2701236986559	569.0	650.0	738.0	0.007028882621330338	0.03784125036141276	0.11013004474561593	0.19286956444258765
cold2400	2400	weight	blocks.9.attn.q.weight	attn_q	768x768	79.67631661722008	10.083613395690918	62.43471297720829	339.0	420.0	559.0	0.01601673095486238	0.08348833967241863	0.2343477215827587	0.37893288004707204
cold2400	2400	weight	blocks.9.attn.k.weight	attn_k	768x768	81.36566286677692	8.853910446166992	84.45241592644489	342.0	424.0	561.0	0.011840987484253444	0.07543409052020426	0.22628941064363958	0.3733555358549458
cold2400	2400	weight	blocks.9.attn.v.weight	attn_v	768x768	120.04173671972386	9.008401870727539	177.5697673631507	360.0	437.0	568.0	0.0056315892893799	0.0431947828316874	0.16002472306085333	0.2951862036632364
cold2400	2400	weight	blocks.9.attn.proj.weight	attn_o	768x768	108.15099037341267	7.7225518226623535	196.12788456316753	386.0	459.0	583.0	0.005098714046843894	0.038028455007098394	0.1380209350878441	0.2559999677725201
cold2400	2400	weight	blocks.9.mlp.fc.weight	mlp_fc	3072x768	195.69922713184127	21.24163055419922	84.87944069815471	569.0	649.0	736.0	0.011781415991608203	0.040457887076697494	0.11071494285793551	0.19282675032761015
cold2400	2400	weight	blocks.9.mlp.proj.weight	mlp_proj	768x3072	102.64802573600721	8.340832710266113	151.45457313020884	570.0	651.0	738.0	0.006602639849905872	0.036947019466896325	0.10725397877713658	0.18931801819102578
cold2400	2400	weight	blocks.10.attn.q.weight	attn_q	768x768	80.95723396009001	10.07827377319336	64.52663549608272	349.0	430.0	567.0	0.01549747623306205	0.08741317814101038	0.2386850064848891	0.37623733092408906
cold2400	2400	weight	blocks.10.attn.k.weight	attn_k	768x768	81.27286637367818	10.560373306274414	59.22875619537995	350.0	431.0	567.0	0.016883690697492706	0.08662651151042117	0.2347844900330147	0.37239860755901394
cold2400	2400	weight	blocks.10.attn.v.weight	attn_v	768x768	117.81317556172357	9.285897254943848	160.96815466062742	356.0	435.0	568.0	0.006212408920934213	0.0475057830602735	0.17301984800883524	0.31424324229056044
cold2400	2400	weight	blocks.10.attn.proj.weight	attn_o	768x768	107.7469275228997	7.601892948150635	200.89368756882064	391.0	466.0	589.0	0.004977757201342763	0.038700766531802676	0.14262653867008704	0.2630137459322515
cold2400	2400	weight	blocks.10.mlp.fc.weight	mlp_fc	3072x768	194.3495662620578	21.78009033203125	79.6246963102007	570.0	650.0	737.0	0.012558917601446352	0.04233556712817293	0.1128504279766761	0.1952917187932575
cold2400	2400	weight	blocks.10.mlp.proj.weight	mlp_proj	768x3072	104.23710483046573	9.121828079223633	130.5812767519704	568.0	649.0	737.0	0.007658065726370765	0.04040487682928397	0.11146661516034802	0.1939034263715647
cold2400	2400	weight	blocks.11.attn.q.weight	attn_q	768x768	81.81426062849619	10.172460556030273	64.68536074064566	356.0	437.0	572.0	0.015459448452478685	0.08652245791971339	0.23072533865638084	0.36436642161565014
cold2400	2400	weight	blocks.11.attn.k.weight	attn_k	768x768	82.29809277388358	9.351799964904785	77.44424129904648	360.0	441.0	574.0	0.012912515936963699	0.0810597229266267	0.2206008122669833	0.3538984597782937
cold2400	2400	weight	blocks.11.attn.v.weight	attn_v	768x768	112.19046827549568	9.196964263916016	148.80684905237973	376.0	453.0	581.0	0.006720120789924137	0.04588459173256247	0.15984495276590138	0.28974882964115617
cold2400	2400	weight	blocks.11.attn.proj.weight	attn_o	768x768	103.7040325502702	7.940457344055176	170.56906337907378	375.0	451.0	579.0	0.0058627278604303145	0.0424947685090807	0.1498643262942974	0.2753074082633266
cold2400	2400	weight	blocks.11.mlp.fc.weight	mlp_fc	3072x768	190.25196081446836	21.69074821472168	76.93238897996098	564.0	647.0	737.0	0.01299842645287508	0.04802678751327281	0.1262379093228487	0.2116861499955699
cold2400	2400	weight	blocks.11.mlp.proj.weight	mlp_proj	768x3072	105.49566323284337	12.249752044677734	74.16766601268363	557.0	641.0	734.0	0.013482964393526784	0.05687942852148816	0.13638158156245123	0.2206984348356535
cold2500	2500	weight	blocks.0.attn.q.weight	attn_q	768x768	87.67330215154583	7.031065464019775	155.48641008941829	379.0	455.0	582.0	0.006431430241555597	0.043133602012886026	0.1521704945054282	0.2781272636249138
cold2500	2500	weight	blocks.0.attn.k.weight	attn_k	768x768	86.0124247247527	9.964412689208984	74.51075589231229	380.0	457.0	585.0	0.013420881160369168	0.05307745793536366	0.16252426758345853	0.2878547076719389
cold2500	2500	weight	blocks.0.attn.v.weight	attn_v	768x768	78.62645008102395	6.021061897277832	170.52622013551772	385.0	462.0	587.0	0.005864200820292017	0.04167664976776282	0.1471187970535296	0.26921541770190127
cold2500	2500	weight	blocks.0.attn.proj.weight	attn_o	768x768	75.06264310977198	7.390456199645996	103.15854516572912	372.0	449.0	579.0	0.00969381642978245	0.053986498648265935	0.17070680794561033	0.29885836620952555
cold2500	2500	weight	blocks.0.mlp.fc.weight	mlp_fc	3072x768	179.10341482820755	15.04603099822998	141.6980397794886	585.0	660.0	740.0	0.007057260647756359	0.03308699495182433	0.09661553464016855	0.17028689743571476
cold2500	2500	weight	blocks.0.mlp.proj.weight	mlp_proj	768x3072	91.96746516261878	6.699666500091553	188.43520840952084	545.0	629.0	729.0	0.005306863873479146	0.03132897825853276	0.10033203991175622	0.1844452960262011
cold2500	2500	weight	blocks.1.attn.q.weight	attn_q	768x768	85.49995716830068	7.961993217468262	115.31563083641575	380.0	457.0	584.0	0.008671851272431388	0.05449840635901427	0.1691372810931152	0.294387750705897
cold2500	2500	weight	blocks.1.attn.k.weight	attn_k	768x768	82.83459021409776	9.597997665405273	74.48386023603184	379.0	457.0	584.0	0.013425727356652848	0.05954717895627638	0.17207497117593504	0.29699265482696524
cold2500	2500	weight	blocks.1.attn.v.weight	attn_v	768x768	75.74602274005876	6.6195220947265625	130.93820728332773	378.0	456.0	583.0	0.007637190249872386	0.05051648389430822	0.16689604698357952	0.2950759290089
cold2500	2500	weight	blocks.1.attn.proj.weight	attn_o	768x768	74.83999207684685	7.617171287536621	96.5339394284065	377.0	453.0	581.0	0.010359050981666824	0.05207113579948144	0.16387716550177675	0.28900311466460604
cold2500	2500	weight	blocks.1.mlp.fc.weight	mlp_fc	3072x768	191.2724660007289	13.229826927185059	209.02420925185098	559.0	642.0	735.0	0.004784134830980802	0.033277162655619384	0.11140088139827885	0.19970178735399005
cold2500	2500	weight	blocks.1.mlp.proj.weight	mlp_proj	768x3072	95.27073880197949	9.175628662109375	107.80711058713294	562.0	644.0	736.0	0.009275826005853019	0.04184933588685599	0.11954072904506502	0.20507676706816508
cold2500	2500	weight	blocks.2.attn.q.weight	attn_q	768x768	86.32632492467174	9.000170707702637	91.99940135072832	370.0	448.0	579.0	0.01086963594673525	0.06382246050628691	0.1899483894039749	0.3206685272139438
cold2500	2500	weight	blocks.2.attn.k.weight	attn_k	768x768	84.73748524856045	9.768352508544922	75.25034742591399	375.0	453.0	582.0	0.013288975190241177	0.06727965147022102	0.1865925871222445	0.31340948692547516
cold2500	2500	weight	blocks.2.attn.v.weight	attn_v	768x768	81.84263733016093	6.572713851928711	155.04928329670273	377.0	454.0	581.0	0.006449562221364141	0.04710892823701269	0.1631559863650171	0.2919415650255005
cold2500	2500	weight	blocks.2.attn.proj.weight	attn_o	768x768	77.94264968953134	6.724717617034912	134.33903155652843	376.0	452.0	580.0	0.007443852977153634	0.05002643927895477	0.16331649910671486	0.2888817748291313
cold2500	2500	weight	blocks.2.mlp.fc.weight	mlp_fc	3072x768	192.31588191696494	15.07906723022461	162.6602189771715	557.0	641.0	734.0	0.00614778466602424	0.03631704332326249	0.11650064446885817	0.20513381970207414
cold2500	2500	weight	blocks.2.mlp.proj.weight	mlp_proj	768x3072	95.83644922470782	8.945998191833496	114.7635083502005	559.0	642.0	735.0	0.008713571189794085	0.04287799761638846	0.12214091282391089	0.20850335713046259
cold2500	2500	weight	blocks.3.attn.q.weight	attn_q	768x768	84.44569954636529	8.54936408996582	97.5635139984631	369.0	447.0	578.0	0.010249733317475147	0.06527211426193287	0.19167484226034212	0.3219685734013565
cold2500	2500	weight	blocks.3.attn.k.weight	attn_k	768x768	83.13769581148945	9.838156700134277	71.41155433653958	374.0	452.0	581.0	0.014003336144839014	0.07080023641655628	0.19118631293241514	0.31718206384885955
cold2500	2500	weight	blocks.3.attn.v.weight	attn_v	768x768	83.01546472081272	7.077967166900635	137.5627753127858	372.0	450.0	579.0	0.007269408440809895	0.05209008936561255	0.17410175620822832	0.30505365975316584
cold2500	2500	weight	blocks.3.attn.proj.weight	attn_o	768x768	80.52436185132112	6.960131645202637	133.85040248740958	369.0	446.0	575.0	0.007471027217075894	0.04775790826611613	0.16172236092299866	0.29122293420894296
cold2500	2500	weight	blocks.3.mlp.fc.weight	mlp_fc	3072x768	192.84974316161274	15.095863342285156	163.2007784299587	557.0	640.0	734.0	0.0061274217538684886	0.03745544539792553	0.11982353405171065	0.20938571524000563
cold2500	2500	weight	blocks.3.mlp.proj.weight	mlp_proj	768x3072	97.00714777144002	8.837843894958496	120.47996386689829	556.0	639.0	733.0	0.008300135291414615	0.04314476368158688	0.1263676372185156	0.21364747604770162
cold2500	2500	weight	blocks.4.attn.q.weight	attn_q	768x768	80.75786351514786	8.230206489562988	96.28268372933114	355.0	435.0	568.0	0.010386083574604021	0.06990255574107192	0.2020957738629257	0.3375839924089108
cold2500	2500	weight	blocks.4.attn.k.weight	attn_k	768x768	82.99606424215247	8.35151481628418	98.76076965350191	348.0	427.0	560.0	0.010125477996055102	0.05812732760137387	0.19663178386504496	0.34943703750120325
cold2500	2500	weight	blocks.4.attn.v.weight	attn_v	768x768	89.51424358551827	7.635364055633545	137.4436816272437	375.0	452.0	579.0	0.007275707316339689	0.04996748518940704	0.16702411680920187	0.2950757375863593
cold2500	2500	weight	blocks.4.attn.proj.weight	attn_o	768x768	84.77055429215973	7.18665885925293	139.13487487840888	370.0	446.0	574.0	0.007187270631277084	0.04791626860158684	0.1619162270850411	0.28894785385958466
cold2500	2500	weight	blocks.4.mlp.fc.weight	mlp_fc	3072x768	194.2067197601566	15.98753547668457	147.55892006046653	561.0	643.0	735.0	0.006776953908243712	0.03733830872178769	0.11755272460063633	0.20539630319325225
cold2500	2500	weight	blocks.4.mlp.proj.weight	mlp_proj	768x3072	98.0402201426792	9.090658187866211	116.3102232602359	564.0	646.0	737.0	0.008597696504825468	0.043602709327949914	0.12449507598117159	0.2099764340004694
cold2500	2500	weight	blocks.5.attn.q.weight	attn_q	768x768	82.61532836265162	8.694334030151367	90.29186301628131	357.0	437.0	570.0	0.01107519511276095	0.07060063227744862	0.2059426432546854	0.34061333652497006
cold2500	2500	weight	blocks.5.attn.k.weight	attn_k	768x768	83.96937802146982	8.94211483001709	88.17823155565041	354.0	433.0	566.0	0.011340667445444142	0.06337474828869553	0.19933483742624905	0.34269669146187776
cold2500	2500	weight	blocks.5.attn.v.weight	attn_v	768x768	96.77881313528803	8.70422649383545	123.62326940658765	369.0	447.0	575.0	0.008089092003472865	0.05222036498352714	0.17037359062096818	0.29992401150837783
cold2500	2500	weight	blocks.5.attn.proj.weight	attn_o	768x768	90.42822116791721	7.752052307128906	136.07382397816747	359.0	435.0	566.0	0.007348951993591701	0.04995505174498053	0.16774948520738148	0.2980667025536162
cold2500	2500	weight	blocks.5.mlp.fc.weight	mlp_fc	3072x768	194.5231449114732	16.845386505126953	133.34618188630634	562.0	644.0	735.0	0.0074992773385339235	0.03883156431983197	0.11796785002016652	0.2046709151758224
cold2500	2500	weight	blocks.5.mlp.proj.weight	mlp_proj	768x3072	98.43300584979106	8.680184364318848	128.5948500455512	566.0	648.0	737.0	0.007776361181227533	0.0430319557270737	0.1227414415465902	0.20754156287790046
cold2500	2500	weight	blocks.6.attn.q.weight	attn_q	768x768	80.02286660503671	9.35311222076416	73.20081794682858	341.0	422.0	560.0	0.013661049535353246	0.07598916337659117	0.22031114488832146	0.36441730931731997
cold2500	2500	weight	blocks.6.attn.k.weight	attn_k	768x768	82.74509638983146	8.540099143981934	93.87688933526216	339.0	420.0	557.0	0.010652248994198178	0.06590426672208377	0.210992846601369	0.363590708583408
cold2500	2500	weight	blocks.6.attn.v.weight	attn_v	768x768	103.1223342458485	8.2772855758667	155.2135316422938	370.0	446.0	575.0	0.006442737237012345	0.044771489334113415	0.15649394913621337	0.283849431334237
cold2500	2500	weight	blocks.6.attn.proj.weight	attn_o	768x768	95.62789517676053	7.634232044219971	156.9056159631945	382.0	457.0	582.0	0.006373258177289021	0.044953591440648165	0.15371377934631025	0.2768753750333586
cold2500	2500	weight	blocks.6.mlp.fc.weight	mlp_fc	3072x768	194.76525333398152	18.054807662963867	116.36898197870278	564.0	646.0	735.0	0.008593355230889745	0.038999004683050946	0.11534274563723095	0.20030126731841708
cold2500	2500	weight	blocks.6.mlp.proj.weight	mlp_proj	768x3072	99.21964566524868	8.160701751708984	147.82242703610456	568.0	649.0	738.0	0.006764873369016985	0.03988743163121762	0.11741713733831032	0.2011431475674517
cold2500	2500	weight	blocks.7.attn.q.weight	attn_q	768x768	81.58279800109518	8.976118087768555	82.60761576893351	354.0	434.0	568.0	0.012105421403241527	0.0707614920920591	0.21407516714496433	0.35235076973911345
cold2500	2500	weight	blocks.7.attn.k.weight	attn_k	768x768	82.83883425626836	8.667787551879883	91.33799061894834	361.0	440.0	573.0	0.0109483468294358	0.06907753106710192	0.19903747235471578	0.3328621011027944
cold2500	2500	weight	blocks.7.attn.v.weight	attn_v	768x768	104.7851736515596	8.13588809967041	165.87836937872103	377.0	453.0	580.0	0.0060285135653635165	0.04212989188106036	0.1514539552847253	0.277402952171891
cold2500	2500	weight	blocks.7.attn.proj.weight	attn_o	768x768	96.42529694341107	7.511460304260254	164.79089871215004	381.0	455.0	581.0	0.00606829629436489	0.04121645397335948	0.14698787499529986	0.26921794129305515
cold2500	2500	weight	blocks.7.mlp.fc.weight	mlp_fc	3072x768	194.81732228551957	19.07018280029297	104.36272824919442	567.0	647.0	735.0	0.009581964910041714	0.03974679580534305	0.11336457678282698	0.19707481188575335
cold2500	2500	weight	blocks.7.mlp.proj.weight	mlp_proj	768x3072	99.6805640220299	8.061723709106445	152.8851035815833	568.0	649.0	738.0	0.006540859616622983	0.03970480803138456	0.1167107007942458	0.20038967549262462
cold2500	2500	weight	blocks.8.attn.q.weight	attn_q	768x768	81.36659302771317	9.066826820373535	80.53443305582269	353.0	433.0	568.0	0.012417048982102438	0.07284581339245348	0.21586104774527007	0.35412826917956786
cold2500	2500	weight	blocks.8.attn.k.weight	attn_k	768x768	82.56747359167834	9.474432945251465	75.94716217413011	357.0	437.0	570.0	0.01316704892418785	0.06814964321039736	0.20226845919749378	0.34317985017916475
cold2500	2500	weight	blocks.8.attn.v.weight	attn_v	768x768	109.09647572504348	8.209749221801758	176.58820160172058	370.0	447.0	577.0	0.005662892486188933	0.04283435273624452	0.15699056794191515	0.2887953746772358
cold2500	2500	weight	blocks.8.attn.proj.weight	attn_o	768x768	100.95227736256126	7.509687423706055	180.71263674757844	381.0	456.0	582.0	0.0055336473309103	0.04042242959556648	0.14615309523661227	0.2693744367429718
cold2500	2500	weight	blocks.8.mlp.fc.weight	mlp_fc	3072x768	194.80322603848222	20.340150833129883	91.7242028632939	565.0	646.0	734.0	0.010902247921308228	0.04008480031012591	0.11255188494542945	0.19631412301935486
cold2500	2500	weight	blocks.8.mlp.proj.weight	mlp_proj	768x3072	100.96265166510833	8.465982437133789	142.22199513428615	569.0	650.0	738.0	0.007031261226899532	0.03785808121209799	0.11017125961621368	0.19291482645309013
cold2500	2500	weight	blocks.9.attn.q.weight	attn_q	768x768	79.45222313893268	10.069801330566406	62.25443413231344	338.0	420.0	559.0	0.016063112835860562	0.08365097581518526	0.23466716747939156	0.37931594200297813
cold2500	2500	weight	blocks.9.attn.k.weight	attn_k	768x768	81.14919527962832	8.833722114562988	84.38805466126497	342.0	423.0	561.0	0.011850018394357072	0.07546302135480493	0.22642130006859465	0.3735677964134878
cold2500	2500	weight	blocks.9.attn.v.weight	attn_v	768x768	119.78065891453427	8.98820972442627	177.59348110445967	360.0	437.0	568.0	0.005630837313289695	0.04320093397352962	0.16004653702106436	0.29521328441334127
cold2500	2500	weight	blocks.9.attn.proj.weight	attn_o	768x768	107.91147178213954	7.7079291343688965	196.0016889098005	386.0	459.0	583.0	0.005101996852997515	0.038031365910279655	0.13801752974142098	0.2559737782219478
cold2500	2500	weight	blocks.9.mlp.fc.weight	mlp_fc	3072x768	195.1808256143518	21.17721176147461	84.94478798628651	569.0	649.0	736.0	0.011772352650540961	0.04045681618651782	0.11071815763035016	0.19283549887197715
cold2500	2500	weight	blocks.9.mlp.proj.weight	mlp_proj	768x3072	102.37899202381561	8.316411972045898	151.54783330799862	570.0	651.0	738.0	0.006598576688111717	0.03694826012509255	0.10726685041749227	0.18934530546082448
cold2500	2500	weight	blocks.10.attn.q.weight	attn_q	768x768	80.7347182230947	10.064476013183594	64.34848489070944	348.0	430.0	567.0	0.01554038143552901	0.0875813203448513	0.23900692093779202	0.3766014800445095
cold2500	2500	weight	blocks.10.attn.k.weight	attn_k	768x768	81.05575639355449	10.541216850280762	59.12705075080191	350.0	431.0	567.0	0.01691273262071908	0.0867305608076678	0.23498665929219817	0.3726326755891096
cold2500	2500	weight	blocks.10.attn.v.weight	attn_v	768x768	117.57000075752742	9.265979766845703	160.994239192154	356.0	435.0	568.0	0.006211402376990981	0.04751423139012819	0.1730626057529611	0.3143140143205847
cold2500	2500	weight	blocks.10.attn.proj.weight	attn_o	768x768	107.5182760627234	7.585642337799072	200.89996620323063	391.0	466.0	589.0	0.004977601633782252	0.0387107850992733	0.14263873814542513	0.26298655878916244
cold2500	2500	weight	blocks.10.mlp.fc.weight	mlp_fc	3072x768	193.83694621704603	21.716005325317383	79.67337742690786	570.0	650.0	737.0	0.012551243995114895	0.04234264022297569	0.11286751217195552	0.19531536309704078
cold2500	2500	weight	blocks.10.mlp.proj.weight	mlp_proj	768x3072	103.96968458401709	9.097416877746582	130.6102515037227	568.0	649.0	737.0	0.007656366850893765	0.04040425542102323	0.11148162483982478	0.19392808087502467
cold2500	2500	weight	blocks.11.attn.q.weight	attn_q	768x768	81.59233769363702	10.165424346923828	64.42400522074118	356.0	437.0	572.0	0.015522164394678958	0.08673142552865337	0.23105387053263968	0.36472418196340517
cold2500	2500	weight	blocks.11.attn.k.weight	attn_k	768x768	82.07763569481031	9.338638305664062	77.24716645214413	360.0	441.0	574.0	0.012945458661186184	0.0811918526271233	0.220813425393061	0.35412782927105046
cold2500	2500	weight	blocks.11.attn.v.weight	attn_v	768x768	111.96135808003135	9.177330017089844	148.83449717229163	376.0	453.0	581.0	0.006718872432124351	0.045873035846918486	0.15980587781705388	0.2896763635700738
cold2500	2500	weight	blocks.11.attn.proj.weight	attn_o	768x768	103.49481984319311	7.921521186828613	170.69470014195423	375.0	451.0	579.0	0.005858412705071531	0.0425019557593803	0.14987792943374903	0.27533041746146103
cold2500	2500	weight	blocks.11.mlp.fc.weight	mlp_fc	3072x768	189.7526659068325	21.63111114501953	76.9516817752837	564.0	647.0	737.0	0.012995167576976758	0.048038257569387975	0.12625155206559657	0.21170939582134307
cold2500	2500	weight	blocks.11.mlp.proj.weight	mlp_proj	768x3072	105.23350152755538	12.22108268737793	74.1461641254909	557.0	641.0	734.0	0.01348687436220598	0.056905341623024186	0.13642953119031015	0.22075581038509443
cold2600	2600	weight	blocks.0.attn.q.weight	attn_q	768x768	87.51686779380019	7.02104377746582	155.374653460351	379.0	455.0	582.0	0.006436056188889157	0.0431365877672423	0.15218169065677864	0.2781586895767104
cold2600	2600	weight	blocks.0.attn.k.weight	attn_k	768x768	85.8672042040062	9.953592300415039	74.42090703965177	380.0	457.0	585.0	0.013437084278846479	0.053092363571608604	0.16253255075109274	0.2878591344020032
cold2600	2600	weight	blocks.0.attn.v.weight	attn_v	768x768	78.51474035571283	6.013244152069092	170.4844388985548	385.0	462.0	587.0	0.005865637981159329	0.04167240757802676	0.14711404006391116	0.26919964058693574
cold2600	2600	weight	blocks.0.attn.proj.weight	attn_o	768x768	74.95245889061945	7.381422519683838	103.1078301367638	372.0	449.0	579.0	0.009698584469031933	0.0539805873763624	0.1706791702157248	0.2988242912023919
cold2600	2600	weight	blocks.0.mlp.fc.weight	mlp_fc	3072x768	178.80404558831995	15.023425102233887	141.6500581542666	585.0	660.0	740.0	0.00705965117861746	0.03310069802885853	0.09665118759779863	0.1703368402673966
cold2600	2600	weight	blocks.0.mlp.proj.weight	mlp_proj	768x3072	91.80930899832543	6.689321517944336	188.36894798478076	545.0	629.0	729.0	0.0053087306092551665	0.03133931577533899	0.10033156865916432	0.18441736208592874
cold2600	2600	weight	blocks.1.attn.q.weight	attn_q	768x768	85.36449308516686	7.952567100524902	115.22317592683405	380.0	457.0	584.0	0.008678809553340149	0.054527458638027645	0.16918154641652416	0.29443749365953065
cold2600	2600	weight	blocks.1.attn.k.weight	attn_k	768x768	82.70249179098234	9.577796936035156	74.56000872936507	379.0	456.0	584.0	0.013412015597124726	0.059543177471549594	0.17206813247847078	0.29698821220599225
cold2600	2600	weight	blocks.1.attn.v.weight	attn_v	768x768	75.61071339743297	6.607635974884033	130.94063473887527	378.0	456.0	583.0	0.007637048667086594	0.05051813872548496	0.16687417126629442	0.2950613770057758
cold2600	2600	weight	blocks.1.attn.proj.weight	attn_o	768x768	74.69938451469999	7.6055684089660645	96.46520777705449	377.0	453.0	581.0	0.010366431825981752	0.052081530352728195	0.16384077440383288	0.2889150010553179
cold2600	2600	weight	blocks.1.mlp.fc.weight	mlp_fc	3072x768	190.95793671316727	13.21115779876709	208.92657504761414	559.0	642.0	735.0	0.004786370521663417	0.033279758657263084	0.11139571509357823	0.1997007131101873
cold2600	2600	weight	blocks.1.mlp.proj.weight	mlp_proj	768x3072	95.10336687323431	9.160388946533203	107.78639517051656	562.0	644.0	736.0	0.009277608722492427	0.04185290475680441	0.1195440221591622	0.2050744586157952
cold2600	2600	weight	blocks.2.attn.q.weight	attn_q	768x768	86.18234722178464	8.98828411102295	91.93545769093801	369.0	448.0	578.0	0.010877196079903445	0.06389124696631959	0.19005006406746455	0.32077732429207767
cold2600	2600	weight	blocks.2.attn.k.weight	attn_k	768x768	84.59698518472008	9.759663581848145	75.13461959128834	375.0	453.0	582.0	0.013309443841463826	0.06731791529935656	0.18664375605648129	0.313446935518546
cold2600	2600	weight	blocks.2.attn.v.weight	attn_v	768x768	81.69192317787603	6.561624526977539	155.00135346483808	377.0	454.0	581.0	0.0064515565680324785	0.047116074208895395	0.1631640620884389	0.29192937069854613
cold2600	2600	weight	blocks.2.attn.proj.weight	attn_o	768x768	77.78925041719293	6.709603309631348	134.414305012235	376.0	452.0	580.0	0.007439684339468002	0.05004108840373407	0.1633147145788225	0.2888704812338076
cold2600	2600	weight	blocks.2.mlp.fc.weight	mlp_fc	3072x768	191.98447609767828	15.053065299987793	162.66058868904383	557.0	641.0	734.0	0.006147770692701029	0.036317618230758256	0.11649508174204704	0.20512532088382177
cold2600	2600	weight	blocks.2.mlp.proj.weight	mlp_proj	768x3072	95.6644169169629	8.934029579162598	114.6584516045533	559.0	642.0	735.0	0.008721555070784578	0.04289124833628045	0.12215784466245473	0.20851941524572684
cold2600	2600	weight	blocks.3.attn.q.weight	attn_q	768x768	84.30242828093684	8.537872314453125	97.49466640319648	369.0	447.0	578.0	0.010256971349226688	0.06532460994316015	0.19177799206179624	0.32210178956545993
cold2600	2600	weight	blocks.3.attn.k.weight	attn_k	768x768	82.99352266705819	9.8246488571167	71.35991314271334	374.0	452.0	581.0	0.014013469971580417	0.0708379116107715	0.19125998566615177	0.3172449946726573
cold2600	2600	weight	blocks.3.attn.v.weight	attn_v	768x768	82.86244955874163	7.0704755783081055	137.3467117334179	372.0	450.0	579.0	0.007280844130734945	0.05212246820284074	0.17415728958747395	0.3050869623468953
cold2600	2600	weight	blocks.3.attn.proj.weight	attn_o	768x768	80.37190774572606	6.951000690460205	133.6946090580369	369.0	446.0	575.0	0.007479733154879114	0.04778018666827924	0.16174347190149177	0.2911948621814375
cold2600	2600	weight	blocks.3.mlp.fc.weight	mlp_fc	3072x768	192.51440692841666	15.068904876708984	163.21613097276435	557.0	640.0	734.0	0.006126845392302974	0.03745262346882635	0.11983902782725642	0.20941385903189563
cold2600	2600	weight	blocks.3.mlp.proj.weight	mlp_proj	768x3072	96.83062995993313	8.826042175292969	120.36314730695625	556.0	639.0	733.0	0.008308190857204398	0.04316313449497297	0.12640111406919075	0.21367973156269338
cold2600	2600	weight	blocks.4.attn.q.weight	attn_q	768x768	80.60684449168228	8.221482276916504	96.12659828071949	355.0	435.0	568.0	0.010402947965345551	0.0700046564520935	0.20227353598403222	0.337785140760686
cold2600	2600	weight	blocks.4.attn.k.weight	attn_k	768x768	82.84417142008996	8.343038558959961	98.59965916349937	347.0	426.0	560.0	0.010142022888150005	0.05815339652931951	0.19667274840287727	0.3495004000143713
cold2600	2600	weight	blocks.4.attn.v.weight	attn_v	768x768	89.34877784034038	7.624938011169434	137.31077028703163	375.0	452.0	579.0	0.00728274991036479	0.04998765795644444	0.1670479042853765	0.29508706083487535
cold2600	2600	weight	blocks.4.attn.proj.weight	attn_o	768x768	84.6073681087011	7.174483299255371	139.0705344460063	371.0	446.0	574.0	0.007190595793591683	0.04793210776337399	0.16194109621847727	0.2889496935864785
