label	step	kind	state_idx	name	assumed_name_if_shape_mismatch	surface	shape	fro	op	stable_rank	rank90	rank95	rank99	top1_energy	top8_energy	top32_energy	top64_energy
good2000	2000	muon_momentum	50	blocks.2.attn.v.weight		attn_v	768x768	325.8346613890241	207.86851501464844	2.4570677297089225	82.0	159.0	349.0	0.4069891879286801	0.7145885734263274	0.820773605686082	0.8798794631132651
good2000	2000	muon_momentum	51	blocks.3.attn.v.weight		attn_v	768x768	213.40329154853728	51.81971740722656	16.959464383775863	214.0	300.0	468.0	0.05896412630558322	0.2679206358423696	0.5034961654972897	0.6493080105505972
good2000	2000	muon_momentum	52	blocks.4.attn.v.weight		attn_v	768x768	129.82791344458633	61.5833625793457	4.44436135853952	162.0	251.0	435.0	0.22500420630257081	0.44146263685112713	0.6544752452141142	0.7659807342072168
good2000	2000	muon_momentum	53	blocks.5.attn.v.weight		attn_v	768x768	126.08078852218128	51.937896728515625	5.892900491395488	174.0	263.0	444.0	0.16969572139562664	0.4736082921864877	0.6555220526901603	0.7545868079365136
good2000	2000	muon_momentum	54	blocks.6.attn.v.weight		attn_v	768x768	273.55275428150964	179.62503051757812	2.3192547978003066	92.0	173.0	368.0	0.4311729789018646	0.6928559019675765	0.806369906733726	0.8688730518369386
good2000	2000	muon_momentum	55	blocks.7.attn.v.weight		attn_v	768x768	189.8462062598302	53.67950439453125	12.507970291241406	223.0	310.0	479.0	0.07994902264040721	0.25797995912923927	0.4900688169968607	0.6371765143234621
good2000	2000	muon_momentum	56	blocks.8.attn.v.weight		attn_v	768x768	125.86109267139508	49.410770416259766	6.488431585606267	177.0	266.0	446.0	0.15412045065226065	0.39717899398188755	0.6207960336347517	0.7391160172561844
good2000	2000	muon_momentum	57	blocks.9.attn.v.weight		attn_v	768x768	126.09666585847938	51.190895080566406	6.067667138704628	184.0	273.0	452.0	0.16480798586019463	0.43998745115611876	0.6250936464844751	0.7325495710656285
good2000	2000	muon_momentum	58	blocks.10.attn.v.weight		attn_v	768x768	255.24994643731074	153.88229370117188	2.7514018639171094	115.0	198.0	388.0	0.3634510876489421	0.6120052767996544	0.7557534005685815	0.8368502304897599
good2000	2000	muon_momentum	59	blocks.11.attn.v.weight		attn_v	768x768	207.6150189503399	68.37947845458984	9.218621416044499	208.0	295.0	466.0	0.10847608930545248	0.3092261738348469	0.545568208356552	0.6790634351531538
good2000	2000	muon_momentum	60	blocks.0.attn.proj.weight		attn_o	768x768	146.9386630643038	63.73994445800781	5.314333523484466	169.0	254.0	432.0	0.18817035016355668	0.395613916299104	0.6253714185536	0.7465033261788308
good2000	2000	muon_momentum	61	blocks.1.attn.proj.weight		attn_o	768x768	153.16250178527707	61.27001953125	6.248975982553056	169.0	253.0	428.0	0.16002621914245924	0.457428268584128	0.640819020686326	0.748479149864194
good2000	2000	muon_momentum	62	blocks.2.attn.proj.weight		attn_o	768x768	267.5162962325847	190.90980529785156	1.9635592270274176	78.0	158.0	355.0	0.509279265038455	0.7096421127830088	0.8270983228089511	0.8845918634247989
good2000	2000	muon_momentum	63	blocks.3.attn.proj.weight		attn_o	768x768	181.50426131361215	89.60850524902344	4.1027513085753045	203.0	290.0	461.0	0.24373887783787065	0.3724056489674887	0.55939868943461	0.6859077107175431
good2000	2000	muon_momentum	64	blocks.4.attn.proj.weight		attn_o	768x768	127.44375674317082	53.76567077636719	5.6185855649182415	169.0	260.0	443.0	0.17798073704597067	0.4183945950980287	0.6402144769538828	0.7553476288707894
good2000	2000	muon_momentum	65	blocks.5.attn.proj.weight		attn_o	768x768	126.12402053014128	56.06891632080078	5.0600089728020965	179.0	269.0	449.0	0.19762810804784542	0.45817943386852134	0.6378953631591494	0.7425233023204617
good2000	2000	muon_momentum	66	blocks.6.attn.proj.weight		attn_o	768x768	228.82673747018725	147.72232055664062	2.3995029001222163	108.0	194.0	388.0	0.4167529866077953	0.644126574861788	0.7790117250144708	0.8490359532843565
good2000	2000	muon_momentum	67	blocks.7.attn.proj.weight		attn_o	768x768	208.70807962319043	128.53408813476562	2.636585654773431	176.0	263.0	441.0	0.37927840432171833	0.48789565532430823	0.6412003457948618	0.7446709388832691
good2000	2000	muon_momentum	68	blocks.8.attn.proj.weight		attn_o	768x768	98.41319144301744	42.0909538269043	5.4667483937540515	172.0	262.0	446.0	0.18292409453900138	0.40393396587884167	0.631088065661047	0.750215727595386
good2000	2000	muon_momentum	69	blocks.9.attn.proj.weight		attn_o	768x768	93.14903737593052	31.930326461791992	8.510400773743765	189.0	279.0	458.0	0.11750327940902545	0.4261094138031747	0.6176592307133889	0.7267561509670528
good2000	2000	muon_momentum	70	blocks.10.attn.proj.weight		attn_o	768x768	180.12745053850065	103.00709533691406	3.057915734516521	128.0	213.0	399.0	0.32702012966296057	0.5757440571143069	0.7350120091739254	0.8197431421296268
good2000	2000	muon_momentum	71	blocks.11.attn.proj.weight		attn_o	768x768	204.0631316988691	143.9925537109375	2.008394520812221	136.0	220.0	402.0	0.49791014147737617	0.601569694485826	0.72868038968167	0.8092985454149423
cold2250	2250	muon_momentum	0	blocks.0.mlp.fc.weight		mlp_fc	3072x768	370.66060115690743	136.77505493164062	7.344107873329396	359.0	481.0	668.0	0.13616357728507295	0.270324945746086	0.422586329173696	0.5364388870401781
cold2250	2250	muon_momentum	1	blocks.1.mlp.fc.weight		mlp_fc	3072x768	292.9502277478207	175.2921142578125	2.792948382734703	270.0	391.0	607.0	0.35804456902309606	0.4688969142204613	0.5942103092242934	0.6799880272434831
cold2250	2250	muon_momentum	2	blocks.2.mlp.fc.weight		mlp_fc	3072x768	302.1542833346898	186.0669708251953	2.6370534432364825	289.0	417.0	633.0	0.3792111239022482	0.4764780516381807	0.5951630077007247	0.6765164649830572
cold2250	2250	muon_momentum	3	blocks.3.mlp.fc.weight		mlp_fc	3072x768	323.7691596647216	201.41744995117188	2.5839064071126527	286.0	417.0	634.0	0.38701092162135814	0.4762932235924431	0.5952245630949006	0.6781936038935776
cold2250	2250	muon_momentum	4	blocks.4.mlp.fc.weight		mlp_fc	3072x768	319.6093685070887	180.83932495117188	3.1235844292820087	323.0	453.0	657.0	0.32014502013312357	0.41890747680784546	0.5474884971333941	0.6362408537860819
cold2250	2250	muon_momentum	5	blocks.5.mlp.fc.weight		mlp_fc	3072x768	315.83262972656894	163.9928436279297	3.709062968651844	345.0	474.0	668.0	0.2696098740980599	0.37285691326588155	0.5138904727055822	0.6089426702564655
cold2250	2250	muon_momentum	6	blocks.6.mlp.fc.weight		mlp_fc	3072x768	316.00809671193554	151.6918182373047	4.339823800863213	360.0	488.0	675.0	0.23042410150409676	0.34018304171347974	0.49101885485803215	0.5894536889240627
cold2250	2250	muon_momentum	7	blocks.7.mlp.fc.weight		mlp_fc	3072x768	317.3081974792016	143.43539428710938	4.893841608598502	375.0	502.0	682.0	0.20433844819231486	0.31635236620584956	0.47025566794166335	0.5710363399279075
cold2250	2250	muon_momentum	8	blocks.8.mlp.fc.weight		mlp_fc	3072x768	306.7873601943209	124.07850646972656	6.113385965222762	386.0	512.0	687.0	0.16357547285394755	0.28362099849873407	0.44774285504159234	0.5536579723397187
cold2250	2250	muon_momentum	9	blocks.9.mlp.fc.weight		mlp_fc	3072x768	309.80040197278635	114.18053436279297	7.361728803714912	397.0	521.0	691.0	0.13583765806414588	0.2588638225668531	0.42831082546836724	0.5369277405348734
cold2250	2250	muon_momentum	10	blocks.10.mlp.fc.weight		mlp_fc	3072x768	324.34507328229915	106.43919372558594	9.285631966679324	407.0	529.0	694.0	0.10769326240673897	0.23667792625114506	0.4119601739696775	0.5222239839174962
cold2250	2250	muon_momentum	11	blocks.11.mlp.fc.weight		mlp_fc	3072x768	360.60301059475364	96.44597625732422	13.979462618122492	413.0	534.0	696.0	0.07153350792638014	0.20639634784510363	0.38905074493433833	0.5041525628408801
cold2250	2250	muon_momentum	12	blocks.0.mlp.proj.weight		mlp_proj	768x3072	807.7383549145106	369.8332214355469	4.770122998232862	355.0	481.0	671.0	0.20963820018277507	0.2987492168835125	0.44235199337871417	0.5533203660099664
cold2250	2250	muon_momentum	13	blocks.1.mlp.proj.weight		mlp_proj	768x3072	475.31676937596046	146.28208923339844	10.558056284379544	416.0	534.0	696.0	0.09471440320691243	0.2033597002780086	0.3467006900626906	0.46419721443674944
cold2250	2250	muon_momentum	14	blocks.2.mlp.proj.weight		mlp_proj	768x3072	606.7000133921211	422.6344299316406	2.0607165829037593	307.0	448.0	660.0	0.4852680898946804	0.5564859907916966	0.6346656431256478	0.6977163981442122
cold2250	2250	muon_momentum	15	blocks.3.mlp.proj.weight		mlp_proj	768x3072	458.66327518125973	205.36170959472656	4.988258770354819	413.0	535.0	697.0	0.20047075463345881	0.2965151649518472	0.4212942579097979	0.5193756847988326
cold2250	2250	muon_momentum	16	blocks.4.mlp.proj.weight		mlp_proj	768x3072	449.4555560619982	103.26701354980469	18.943065823908285	447.0	560.0	707.0	0.052789765357721945	0.1561565665859081	0.30333847849185286	0.4213650851182632
cold2250	2250	muon_momentum	17	blocks.5.mlp.proj.weight		mlp_proj	768x3072	443.9979237001002	92.50743103027344	23.036082587166415	455.0	566.0	709.0	0.04341015865940279	0.12423402416469875	0.2723115231014159	0.39462014525958133
cold2250	2250	muon_momentum	18	blocks.6.mlp.proj.weight		mlp_proj	768x3072	453.3732251137025	88.4610595703125	26.266818458493475	461.0	570.0	710.0	0.03807084598312462	0.1148847216265479	0.2627764095639188	0.38469935369188935
cold2250	2250	muon_momentum	19	blocks.7.mlp.proj.weight		mlp_proj	768x3072	464.29583780171885	89.49295043945312	26.916086955037333	459.0	569.0	710.0	0.03715250295001928	0.11445063682725788	0.2648667018929411	0.38852942626111514
cold2250	2250	muon_momentum	20	blocks.8.mlp.proj.weight		mlp_proj	768x3072	458.4813927522032	86.15128326416016	28.321740328920168	463.0	572.0	710.0	0.0353085646710372	0.11469959188685579	0.2612003100839269	0.38189817062673587
cold2250	2250	muon_momentum	21	blocks.9.mlp.proj.weight		mlp_proj	768x3072	493.42685628165805	96.9196548461914	25.919214144043234	446.0	558.0	704.0	0.03858141664491091	0.12588011334042354	0.28609748221098025	0.40983019344524135
cold2250	2250	muon_momentum	22	blocks.10.mlp.proj.weight		mlp_proj	768x3072	552.9537729322407	119.01294708251953	21.586847232698243	421.0	537.0	695.0	0.04632450441791565	0.15911503761350382	0.33232698830733304	0.45621898332136174
cold2250	2250	muon_momentum	23	blocks.11.mlp.proj.weight		mlp_proj	768x3072	724.005309027496	199.37388610839844	13.18702914882155	357.0	484.0	670.0	0.07583209142215055	0.25124851867886483	0.4524894899080582	0.5729085426757009
cold2250	2250	muon_momentum	24	blocks.0.attn.q.weight		attn_q	768x768	154.0628866628008	48.1741828918457	10.227449346714637	205.0	290.0	460.0	0.0977760892378538	0.33805550556588676	0.5514299472759169	0.6765327758189233
cold2250	2250	muon_momentum	25	blocks.1.attn.q.weight		attn_q	768x768	143.96545674006316	42.49335861206055	11.478218214818428	218.0	302.0	469.0	0.08712153587644778	0.3067971705674254	0.5120502398334523	0.6451834143301112
cold2250	2250	muon_momentum	26	blocks.2.attn.q.weight		attn_q	768x768	297.7840424493898	167.32205200195312	3.1673529810848735	152.0	231.0	404.0	0.31572104718732125	0.4956951900467673	0.6635633957194446	0.7691489222050628
cold2250	2250	muon_momentum	27	blocks.3.attn.q.weight		attn_q	768x768	303.0554301608866	111.177001953125	7.430434478256809	176.0	255.0	423.0	0.13458163219475713	0.3879513794491458	0.5963499710612212	0.7197115104885635
cold2250	2250	muon_momentum	28	blocks.4.attn.q.weight		attn_q	768x768	157.68484317024576	80.18312072753906	3.8673544729151987	100.0	168.0	335.0	0.25857469414904793	0.5808693741683935	0.7671090721440393	0.8506471282762227
cold2250	2250	muon_momentum	29	blocks.5.attn.q.weight		attn_q	768x768	159.01853518143727	80.07469940185547	3.9437089928035913	101.0	172.0	341.0	0.25356840523090873	0.5813760293012453	0.771839878148343	0.8507403708535409
cold2250	2250	muon_momentum	30	blocks.6.attn.q.weight		attn_q	768x768	364.56935211287305	270.83697509765625	1.8119425408565064	85.0	153.0	319.0	0.5518938804357998	0.6924098655442348	0.8073344413758663	0.8730405680877167
cold2250	2250	muon_momentum	31	blocks.7.attn.q.weight		attn_q	768x768	326.52131917380217	149.30633544921875	4.7826283135730145	154.0	237.0	417.0	0.20909005141838385	0.4539596991837689	0.6603908442009047	0.7699246054223423
cold2250	2250	muon_momentum	32	blocks.8.attn.q.weight		attn_q	768x768	139.89833082903456	73.75499725341797	3.5978425073446845	133.0	215.0	397.0	0.27794435080429075	0.4996068610456628	0.7055938099700318	0.8061095959036507
cold2250	2250	muon_momentum	33	blocks.9.attn.q.weight		attn_q	768x768	133.44350103601897	43.40343475341797	9.452499344567844	157.0	239.0	416.0	0.10579212582275177	0.4221385348903784	0.6542676151962156	0.7659317427256185
cold2250	2250	muon_momentum	34	blocks.10.attn.q.weight		attn_q	768x768	399.5286089568556	313.36895751953125	1.6254882310219096	84.0	159.0	342.0	0.6151997786974571	0.7286825734721408	0.8222009089966708	0.8779980655604868
cold2250	2250	muon_momentum	35	blocks.11.attn.q.weight		attn_q	768x768	277.8729757011286	78.46517181396484	12.541190436234425	210.0	295.0	466.0	0.07973724704082052	0.2852315781933064	0.5098226667694662	0.6546289028153917
cold2250	2250	muon_momentum	36	blocks.0.attn.k.weight		attn_k	768x768	160.1050314442054	87.93633270263672	3.3149215004168777	131.0	212.0	393.0	0.30166626868064356	0.5245403718596503	0.7140626621500967	0.8101000166559817
cold2250	2250	muon_momentum	37	blocks.1.attn.k.weight		attn_k	768x768	148.2718812899128	51.00189208984375	8.45171804142236	152.0	234.0	413.0	0.11831913879508782	0.45628251017893423	0.6681746503448356	0.7750571468422871
cold2250	2250	muon_momentum	38	blocks.2.attn.k.weight		attn_k	768x768	413.6682132156156	306.2681579589844	1.8243182149822461	92.0	166.0	344.0	0.5481499838062691	0.6976721751527082	0.8056068384933978	0.8679283684672312
cold2250	2250	muon_momentum	39	blocks.3.attn.k.weight		attn_k	768x768	323.9778999985956	69.7599105834961	21.568449442531364	183.0	264.0	436.0	0.0463640190114026	0.2702762987533769	0.5292821524522157	0.6847790804605401
cold2250	2250	muon_momentum	40	blocks.4.attn.k.weight		attn_k	768x768	194.85946458281157	109.98623657226562	3.13881927457961	119.0	197.0	383.0	0.3185911365138831	0.5815746390005159	0.7355797215210031	0.8242761543948823
cold2250	2250	muon_momentum	41	blocks.5.attn.k.weight		attn_k	768x768	209.15508039789518	99.96218872070312	4.377894693429349	121.0	201.0	386.0	0.22842029560484178	0.5893088335080374	0.7463409250360101	0.8264657618843646
cold2250	2250	muon_momentum	42	blocks.6.attn.k.weight		attn_k	768x768	398.2612404251762	269.3872985839844	2.185656253303675	74.0	147.0	335.0	0.4575284876057132	0.7396288053129645	0.8354864351090993	0.8891978844998049
cold2250	2250	muon_momentum	43	blocks.7.attn.k.weight		attn_k	768x768	267.86846702252956	81.2820816040039	10.860593174961878	196.0	281.0	455.0	0.09207600210137787	0.2993889127819303	0.5337153014061811	0.6797541496768995
cold2250	2250	muon_momentum	44	blocks.8.attn.k.weight		attn_k	768x768	158.84994393294573	87.58319091796875	3.2895205104065415	155.0	242.0	425.0	0.3039956725718707	0.4921180480410469	0.6809005521286816	0.7797416639653137
cold2250	2250	muon_momentum	45	blocks.9.attn.k.weight		attn_k	768x768	166.8662275315919	66.16133117675781	6.361044334173103	165.0	253.0	434.0	0.15720689048302222	0.4885497998393833	0.6678116574558857	0.7640028784465199
cold2250	2250	muon_momentum	46	blocks.10.attn.k.weight		attn_k	768x768	355.299664455935	236.26890563964844	2.261395130968861	82.0	159.0	352.0	0.44220489657265905	0.7160098016857439	0.8209765234216535	0.8796764168829364
cold2250	2250	muon_momentum	47	blocks.11.attn.k.weight		attn_k	768x768	242.3870226517913	59.2832145690918	16.716880612473854	205.0	292.0	465.0	0.05981977279025471	0.2549489620472254	0.508504042718081	0.6628707287636958
cold2250	2250	muon_momentum	48	blocks.0.attn.v.weight		attn_v	768x768	155.1532886172575	70.87337493896484	4.792429720265309	181.0	268.0	448.0	0.20866242352420766	0.40335271593625455	0.6084238218107345	0.7284188693322965
cold2250	2250	muon_momentum	49	blocks.1.attn.v.weight		attn_v	768x768	168.29348551154618	62.7866325378418	7.184561034271682	176.0	264.0	443.0	0.1391873484308666	0.4491459374351994	0.6408294170539157	0.7443251157954216
cold2250	2250	muon_momentum	50	blocks.2.attn.v.weight		attn_v	768x768	351.98792592928527	232.373046875	2.2944786234711674	79.0	154.0	344.0	0.4358288587963243	0.7279972083328289	0.8281175592535645	0.8840831335682087
cold2250	2250	muon_momentum	51	blocks.3.attn.v.weight		attn_v	768x768	224.5943565631158	56.571468353271484	15.76168969335753	215.0	300.0	468.0	0.06344497445736616	0.2635252288491132	0.4997473924582632	0.6468565926386662
cold2250	2250	muon_momentum	52	blocks.4.attn.v.weight		attn_v	768x768	134.67684847673337	61.8748664855957	4.737588648864154	163.0	252.0	435.0	0.21107784447257824	0.4393958067021652	0.655495063253096	0.7652823466461984
cold2250	2250	muon_momentum	53	blocks.5.attn.v.weight		attn_v	768x768	132.0811555091225	56.413909912109375	5.4816248377525	170.0	260.0	442.0	0.1824276614322271	0.4747981456911233	0.6629261152605205	0.7612467604061369
cold2250	2250	muon_momentum	54	blocks.6.attn.v.weight		attn_v	768x768	285.74361596105695	186.8529052734375	2.338586119960358	94.0	175.0	369.0	0.42760879809589875	0.6917555765527634	0.804288150797163	0.866734442464328
cold2250	2250	muon_momentum	55	blocks.7.attn.v.weight		attn_v	768x768	200.0734533084037	59.55398178100586	11.28644910494722	221.0	309.0	478.0	0.08860182602176155	0.2584828304361942	0.49445617248187684	0.641357818860226
cold2250	2250	muon_momentum	56	blocks.8.attn.v.weight		attn_v	768x768	132.0065250517943	53.7412109375	6.033591637340836	175.0	263.0	444.0	0.16573876061004464	0.40641340981868357	0.6273367877273741	0.7432771573990946
cold2250	2250	muon_momentum	57	blocks.9.attn.v.weight		attn_v	768x768	134.63605456006204	55.69133377075195	5.844502038556043	176.0	265.0	445.0	0.17110097548140515	0.46861427852906534	0.6476110327427477	0.7483405265578245
cold2250	2250	muon_momentum	58	blocks.10.attn.v.weight		attn_v	768x768	270.55941757310904	166.17901611328125	2.650775529279832	112.0	195.0	384.0	0.377248087947938	0.6274636450500523	0.762279817718575	0.8404125035606009
cold2250	2250	muon_momentum	59	blocks.11.attn.v.weight		attn_v	768x768	217.6388655117693	77.29959106445312	7.927176532270612	207.0	294.0	466.0	0.12614831976165997	0.317752937954385	0.5497341675058505	0.6814232448000221
cold2250	2250	muon_momentum	60	blocks.0.attn.proj.weight		attn_o	768x768	151.23596267505292	60.39104080200195	6.271408824661706	171.0	256.0	433.0	0.15945380503143042	0.38196237331804467	0.6150367196424854	0.7407815773469326
cold2250	2250	muon_momentum	61	blocks.1.attn.proj.weight		attn_o	768x768	161.68919113920387	59.703243255615234	7.334425883002575	166.0	250.0	425.0	0.1363433233837001	0.4632952441231197	0.6494713874456517	0.7545440867068925
cold2250	2250	muon_momentum	62	blocks.2.attn.proj.weight		attn_o	768x768	288.41494359256075	206.5552978515625	1.9496778277541935	74.0	151.0	347.0	0.5129052532499105	0.72525132080958	0.8360328067376152	0.8901075534820695
cold2250	2250	muon_momentum	63	blocks.3.attn.proj.weight		attn_o	768x768	195.91609731591737	105.7491683959961	3.432308504309913	195.0	282.0	456.0	0.29134910184918134	0.4118419627851519	0.5887937181040085	0.7063963872462645
cold2250	2250	muon_momentum	64	blocks.4.attn.proj.weight		attn_o	768x768	135.27694394278723	58.76382064819336	5.2994101066638235	164.0	254.0	439.0	0.18870024773937288	0.4397775436617698	0.6536756829909396	0.7640012448871469
cold2250	2250	muon_momentum	65	blocks.5.attn.proj.weight		attn_o	768x768	134.31242002091616	57.072044372558594	5.538414905716466	174.0	263.0	444.0	0.180557075810238	0.4701128395279065	0.6522392241731646	0.7532888657485375
cold2250	2250	muon_momentum	66	blocks.6.attn.proj.weight		attn_o	768x768	246.89108333686335	163.59759521484375	2.277492569832121	101.0	186.0	381.0	0.43907936879623377	0.6721157884058434	0.7930212329968478	0.8582887421238431
cold2250	2250	muon_momentum	67	blocks.7.attn.proj.weight		attn_o	768x768	227.91234951730897	149.0504608154297	2.338132324865235	165.0	252.0	432.0	0.42769179030859084	0.5289305107043533	0.6713799721665609	0.7660763829824675
cold2250	2250	muon_momentum	68	blocks.8.attn.proj.weight		attn_o	768x768	104.56440057298421	46.5955696105957	5.035915474823566	167.0	258.0	443.0	0.19857362678134208	0.43328346785757893	0.6461481800441099	0.7591691338153395
cold2250	2250	muon_momentum	69	blocks.9.attn.proj.weight		attn_o	768x768	100.18918140354526	36.8812141418457	7.37957283323858	182.0	271.0	452.0	0.1355091985129365	0.45762075288888826	0.64116114547046	0.742239473727478
cold2250	2250	muon_momentum	70	blocks.10.attn.proj.weight		attn_o	768x768	196.56387121938252	116.14058685302734	2.8644376056435816	119.0	204.0	393.0	0.3491086690210241	0.6064554289520858	0.7531817037086539	0.8317438505461896
cold2250	2250	muon_momentum	71	blocks.11.attn.proj.weight		attn_o	768x768	224.8805759453226	165.256591796875	1.8517669155214267	125.0	209.0	392.0	0.5400247685699777	0.6362218823896905	0.7537888589479915	0.8270331028778536
cold2400	2400	muon_momentum	0	blocks.0.mlp.fc.weight		mlp_fc	3072x768	374.6809059052783	138.55233764648438	7.312997317254223	358.0	480.0	668.0	0.13674283698157644	0.27518077974866134	0.4238216900082251	0.5369927621320268
cold2400	2400	muon_momentum	1	blocks.1.mlp.fc.weight		mlp_fc	3072x768	305.26571417373424	187.3267059326172	2.65556348502138	263.0	384.0	603.0	0.3765679132283855	0.48540198337418416	0.6088610655505436	0.6916661999759222
cold2400	2400	muon_momentum	2	blocks.2.mlp.fc.weight		mlp_fc	3072x768	319.1412427319603	203.75927734375	2.453189366620226	275.0	405.0	626.0	0.40763261638366965	0.5078246859214333	0.6219122654885788	0.6984973089937865
cold2400	2400	muon_momentum	3	blocks.3.mlp.fc.weight		mlp_fc	3072x768	340.9669613760254	218.70303344726562	2.430608408181799	274.0	406.0	629.0	0.4114196250757001	0.5010855391986229	0.6188943628031399	0.6976592565434078
cold2400	2400	muon_momentum	4	blocks.4.mlp.fc.weight		mlp_fc	3072x768	330.61899805516316	189.10693359375	3.0566146513238173	317.0	448.0	654.0	0.32715932954351995	0.42683812120208053	0.5573256686075059	0.6459605381594109
cold2400	2400	muon_momentum	5	blocks.5.mlp.fc.weight		mlp_fc	3072x768	327.4308133025968	175.4249267578125	3.483826311596314	337.0	468.0	666.0	0.2870407163156744	0.39019059243605625	0.5287454638198644	0.6222347154412301
cold2400	2400	muon_momentum	6	blocks.6.mlp.fc.weight		mlp_fc	3072x768	323.19585780142665	157.252685546875	4.224112198900809	357.0	485.0	675.0	0.23673613600041646	0.3458851595983699	0.49413061565055477	0.5927682914205742
cold2400	2400	muon_momentum	7	blocks.7.mlp.fc.weight		mlp_fc	3072x768	322.7543933666899	145.69607543945312	4.9073680663788535	372.0	500.0	681.0	0.20377521850279715	0.31491881803334393	0.46987646667558136	0.5724116683519813
cold2400	2400	muon_momentum	8	blocks.8.mlp.fc.weight		mlp_fc	3072x768	313.5038376958088	128.3622283935547	5.9650108289880475	383.0	509.0	686.0	0.16764428911684778	0.28810082575834417	0.4536591577589203	0.5582194846029184
cold2400	2400	muon_momentum	9	blocks.9.mlp.fc.weight		mlp_fc	3072x768	313.86092411687696	115.55616760253906	7.3771437953356465	396.0	521.0	691.0	0.13555381699788352	0.2569346681141914	0.4283402691910635	0.5384184499605087
cold2400	2400	muon_momentum	10	blocks.10.mlp.fc.weight		mlp_fc	3072x768	331.8452317157804	111.5484390258789	8.850017988197482	402.0	525.0	693.0	0.11299412061462645	0.2452655705312347	0.42125175791657504	0.5311847642949842
cold2400	2400	muon_momentum	11	blocks.11.mlp.fc.weight		mlp_fc	3072x768	369.9999788851345	102.06038665771484	13.142833034917217	408.0	530.0	694.0	0.07608709608828251	0.22119940663798926	0.4033688371266478	0.5166772069801414
cold2400	2400	muon_momentum	12	blocks.0.mlp.proj.weight		mlp_proj	768x3072	819.9864709249781	383.468994140625	4.57249108552856	352.0	478.0	670.0	0.2186991688545642	0.31044743724347684	0.45191542701299353	0.5602232561771214
cold2400	2400	muon_momentum	13	blocks.1.mlp.proj.weight		mlp_proj	768x3072	489.42311385446436	148.27899169921875	10.894559822761849	411.0	530.0	694.0	0.0917889310140566	0.21297547937771877	0.3592849074303408	0.47608846802714555
cold2400	2400	muon_momentum	14	blocks.2.mlp.proj.weight		mlp_proj	768x3072	625.9676758827088	433.9632568359375	2.0806445470545585	299.0	442.0	657.0	0.4806202969246424	0.5665162687438137	0.6445714189555136	0.7067690310435573
cold2400	2400	muon_momentum	15	blocks.3.mlp.proj.weight		mlp_proj	768x3072	478.36412321055184	223.13079833984375	4.5961921490790285	403.0	527.0	694.0	0.21757140858446858	0.31822067654230585	0.4443284494105705	0.5408365148512526
cold2400	2400	muon_momentum	16	blocks.4.mlp.proj.weight		mlp_proj	768x3072	463.31822892046887	112.23222351074219	17.04212048987865	441.0	556.0	705.0	0.058678143989998315	0.1647466401309839	0.31680770844988554	0.4355377471834225
cold2400	2400	muon_momentum	17	blocks.5.mlp.proj.weight		mlp_proj	768x3072	455.2976876451274	99.47578430175781	20.94865508685451	451.0	562.0	707.0	0.047735761358136536	0.12722780221487345	0.2805519892563042	0.40519843192210897
cold2400	2400	muon_momentum	18	blocks.6.mlp.proj.weight		mlp_proj	768x3072	464.12171760218246	97.46131896972656	22.677710108219888	458.0	569.0	710.0	0.044096162938317765	0.1213792075306753	0.27047070855191585	0.39295246092208036
cold2400	2400	muon_momentum	19	blocks.7.mlp.proj.weight		mlp_proj	768x3072	472.4715930614242	94.2789077758789	25.114371087946314	458.0	568.0	710.0	0.03981783961454451	0.1149589439311381	0.27012153696708585	0.3938349366213933
cold2400	2400	muon_momentum	20	blocks.8.mlp.proj.weight		mlp_proj	768x3072	467.51360274327845	93.18547821044922	25.170511085434917	460.0	570.0	710.0	0.03972903039615499	0.11835526886750707	0.2702141214865388	0.39069514957163837
cold2400	2400	muon_momentum	21	blocks.9.mlp.proj.weight		mlp_proj	768x3072	499.6151644015622	102.09095764160156	23.94951233075401	446.0	558.0	705.0	0.0417545036487395	0.12728636971389726	0.2880054183374668	0.4120753309154461
cold2400	2400	muon_momentum	22	blocks.10.mlp.proj.weight		mlp_proj	768x3072	566.8220068945806	131.09458923339844	18.694931598312333	417.0	534.0	694.0	0.05349043374356471	0.17110390431457836	0.34317075649803186	0.4668219340368187
cold2400	2400	muon_momentum	23	blocks.11.mlp.proj.weight		mlp_proj	768x3072	747.4469044688058	219.5865936279297	11.586413929236825	349.0	477.0	667.0	0.08630798158148215	0.27292484027551706	0.4698619953618091	0.587980473954645
cold2400	2400	muon_momentum	24	blocks.0.attn.q.weight		attn_q	768x768	156.50588422444378	45.22036361694336	11.978246702253573	205.0	291.0	460.0	0.08348467224438291	0.341585403048806	0.5557540781318837	0.6784341727816219
cold2400	2400	muon_momentum	25	blocks.1.attn.q.weight		attn_q	768x768	150.7484063970495	48.952178955078125	9.483341432924686	211.0	296.0	464.0	0.1054480645954764	0.3415849666040466	0.5379214716806062	0.6643739339499771
cold2400	2400	muon_momentum	26	blocks.2.attn.q.weight		attn_q	768x768	303.06977589739955	173.432373046875	3.053689922020548	150.0	229.0	403.0	0.32747267258174195	0.510163762501632	0.6720389148049688	0.7733822461834325
cold2400	2400	muon_momentum	27	blocks.3.attn.q.weight		attn_q	768x768	308.6427192159245	111.93939208984375	7.6023205388009405	174.0	253.0	422.0	0.1315387840983778	0.3949800554762681	0.6027562874169976	0.7244180872120002
