from_label	to_label	from_step	to_step	name	surface	shape	delta_fro	delta_op	delta_stable_rank	delta_rank90	delta_rank95	delta_rank99	delta_top1_energy	delta_top8_energy	delta_top32_energy	delta_top64_energy	w_top16_delta_norm	w_top16_outside_left_frac	w_top16_outside_right_frac	w_top16_outside_both_frac	w_top32_delta_norm	w_top32_outside_left_frac	w_top32_outside_right_frac	w_top32_outside_both_frac	w_top64_delta_norm	w_top64_outside_left_frac	w_top64_outside_right_frac	w_top64_outside_both_frac	w_top128_delta_norm	w_top128_outside_left_frac	w_top128_outside_right_frac	w_top128_outside_both_frac
good2000	cold2250	2000	2250	blocks.2.mlp.fc.weight	mlp_fc	3072x768	12.879653237929073	0.7038904428482056	334.8098284637212	577.0	654.0	738.0	0.002986770145274742	0.02327917274526812	0.08823600902177903	0.1680872733862118	12.878267288208008	0.9952774047851562	0.9883822798728943	0.9982932209968567	12.878267288208008	0.9909771680831909	0.976682722568512	0.996668815612793	12.878267288208008	0.9826167225837708	0.9529533386230469	0.9932711720466614	12.878267288208008	0.9665449261665344	0.9043964147567749	0.9856416583061218
good2000	cold2250	2000	2250	blocks.2.mlp.proj.weight	mlp_proj	768x3072	6.416564676374247	0.35090845823287964	334.3624408200478	579.0	657.0	740.0	0.002990766539290204	0.023328891556546643	0.08874660522972515	0.1687742609333098	6.415895938873291	0.9887530207633972	0.995140552520752	0.9981187582015991	6.415895938873291	0.9777611494064331	0.9906160831451416	0.9964079260826111	6.415895938873291	0.9550800919532776	0.9816617369651794	0.9927470088005066	6.415895938873291	0.9085296392440796	0.9644253849983215	0.9847397804260254
good2000	cold2250	2000	2250	blocks.3.attn.q.weight	attn_q	768x768	6.22092878809686	0.4269920289516449	212.26135531756736	404.0	479.0	598.0	0.004711173159635606	0.03617061095651329	0.13486738638029264	0.25143438205430263	6.220242977142334	0.9877049922943115	0.9875887632369995	0.9978876113891602	6.220242977142334	0.9755991697311401	0.9757109880447388	0.9954304099082947	6.220242977142334	0.951219916343689	0.9519492387771606	0.9895220398902893	6.220242977142334	0.9010143280029297	0.903163492679596	0.9731549620628357
good2000	cold2250	2000	2250	blocks.3.attn.k.weight	attn_k	768x768	6.206182461435444	0.4240776300430298	214.16986504494454	403.0	479.0	599.0	0.004669190970401673	0.03626791536074063	0.1350031846338914	0.2514371954146026	6.205509185791016	0.9877085089683533	0.9881502985954285	0.9976915717124939	6.205509185791016	0.9752664566040039	0.9759666919708252	0.9951335191726685	6.205509185791016	0.9506046175956726	0.9520564079284668	0.9891326427459717	6.205509185791016	0.9005599021911621	0.9033131003379822	0.9728593230247498
good2000	cold2250	2000	2250	blocks.3.attn.v.weight	attn_v	768x768	5.736385315300542	0.3964918255805969	209.31877041488545	398.0	474.0	595.0	0.0047774024184163	0.037177994771938	0.13837386845403987	0.25724909898875986	5.735745906829834	0.9873515367507935	0.9888452291488647	0.9973349571228027	5.735745906829834	0.9744285345077515	0.9771091938018799	0.9941545724868774	5.735745906829834	0.9494179487228394	0.9535268545150757	0.9874637722969055	5.735745906829834	0.8986489176750183	0.9041085243225098	0.9697459936141968
good2000	cold2250	2000	2250	blocks.3.attn.proj.weight	attn_o	768x768	5.6679004373252395	0.3911687731742859	209.9500966496759	398.0	473.0	595.0	0.00476303662612076	0.03707563029001944	0.1385590562662911	0.25761470686409543	5.667254447937012	0.9874925017356873	0.988234281539917	0.9971714019775391	5.667254447937012	0.9752157330513	0.9764981269836426	0.9939438700675964	5.667254447937012	0.9496451020240784	0.9522636532783508	0.9866252541542053	5.667254447937012	0.8989361524581909	0.9041056632995605	0.9691577553749084
good2000	cold2250	2000	2250	blocks.3.mlp.fc.weight	mlp_fc	3072x768	13.043781210656839	0.70585036277771	341.49293728400073	579.0	656.0	739.0	0.0029283182485509373	0.022963213859076563	0.08751110955659529	0.16661178030027865	13.042367935180664	0.9952148199081421	0.9885437488555908	0.998153805732727	13.042367935180664	0.9908850789070129	0.9770014882087708	0.9965527653694153	13.042367935180664	0.9828023910522461	0.9536822438240051	0.9932844638824463	13.042367935180664	0.9673851132392883	0.9056729674339294	0.9859659075737
good2000	cold2250	2000	2250	blocks.3.mlp.proj.weight	mlp_proj	768x3072	6.516716223070577	0.352610319852829	341.56045482720583	582.0	659.0	741.0	0.0029277393968394154	0.02295399005885764	0.08723440897671564	0.16633042892672922	6.5160088539123535	0.9890397191047668	0.9951304793357849	0.9980545043945312	6.5160088539123535	0.9783892631530762	0.9906742572784424	0.9963900446891785	6.5160088539123535	0.9562634825706482	0.9820171594619751	0.9928783178329468	6.5160088539123535	0.9100154638290405	0.9655979871749878	0.9851731657981873
good2000	cold2250	2000	2250	blocks.4.attn.q.weight	attn_q	768x768	6.2543542571613475	0.42547231912612915	216.08385828171652	405.0	480.0	600.0	0.00462783295315036	0.035884388147263094	0.13391911108666602	0.24974929963343087	6.253640174865723	0.9879302382469177	0.9879206418991089	0.9981391429901123	6.253640174865723	0.9756044745445251	0.9756692051887512	0.9955896735191345	6.253640174865723	0.9505340456962585	0.9509829878807068	0.9891335368156433	6.253640174865723	0.9008856415748596	0.9017390012741089	0.9725916981697083
good2000	cold2250	2000	2250	blocks.4.attn.k.weight	attn_k	768x768	6.246966732204637	0.42486461997032166	216.1908280437124	404.0	478.0	598.0	0.004625543132652263	0.03598372879033101	0.1345838486038649	0.25108205589740745	6.246230125427246	0.9871863126754761	0.9876055121421814	0.9974409937858582	6.246230125427246	0.974278450012207	0.9751278758049011	0.9946032166481018	6.246230125427246	0.9487585425376892	0.9504061341285706	0.9883279204368591	6.246230125427246	0.89857017993927	0.9015450477600098	0.9722663164138794
good2000	cold2250	2000	2250	blocks.4.attn.v.weight	attn_v	768x768	5.854156204521994	0.40327784419059753	210.72685953430772	398.0	474.0	595.0	0.004745479537871599	0.037126480761578255	0.13846608822931944	0.2577529434353947	5.853506088256836	0.9868934750556946	0.9877376556396484	0.9967142343521118	5.853506088256836	0.9738584160804749	0.9751702547073364	0.9931618571281433	5.853506088256836	0.948337197303772	0.9499400854110718	0.9856654405593872	5.853506088256836	0.8972312211990356	0.8991230130195618	0.9675095081329346
good2000	cold2250	2000	2250	blocks.4.attn.proj.weight	attn_o	768x768	5.857740657484895	0.406104177236557	208.05845946839224	399.0	474.0	595.0	0.004806341460736989	0.036910633069778924	0.13801448141074243	0.2569234728704233	5.8570990562438965	0.9875020384788513	0.9878662824630737	0.9967457056045532	5.8570990562438965	0.9748846292495728	0.9756998419761658	0.9934244751930237	5.8570990562438965	0.9496973156929016	0.9513674378395081	0.9861248135566711	5.8570990562438965	0.8989152312278748	0.902360200881958	0.9680442214012146
good2000	cold2250	2000	2250	blocks.4.mlp.fc.weight	mlp_fc	3072x768	13.114148113289886	0.7115160226821899	339.71194424004096	580.0	657.0	740.0	0.0029436704153487122	0.022998374957933852	0.08763493440963525	0.1668418997742779	13.112749099731445	0.9954246878623962	0.9888414144515991	0.9982827305793762	13.112749099731445	0.9912003874778748	0.9775065779685974	0.9967319965362549	13.112749099731445	0.9830099940299988	0.9543604254722595	0.9933739900588989	13.112749099731445	0.967471182346344	0.906588077545166	0.9859835505485535
good2000	cold2250	2000	2250	blocks.4.mlp.proj.weight	mlp_proj	768x3072	6.465589847902419	0.3505738079547882	340.13972600132143	582.0	659.0	741.0	0.002939968264677543	0.023079298400374718	0.08776501604352151	0.16706471676338344	6.464931011199951	0.9887375235557556	0.9950821995735168	0.9979532957077026	6.464931011199951	0.9779758453369141	0.9906547665596008	0.9963393211364746	6.464931011199951	0.9554278254508972	0.9819583892822266	0.9926834106445312	6.464931011199951	0.9091944098472595	0.965557873249054	0.9847793579101562
good2000	cold2250	2000	2250	blocks.5.attn.q.weight	attn_q	768x768	6.3770159357549865	0.43254199624061584	217.3594157812031	405.0	479.0	599.0	0.004600674861063362	0.03566255445955067	0.1333372653179725	0.2493870090667032	6.376293659210205	0.9878814220428467	0.9881426692008972	0.9980847835540771	6.376293659210205	0.9755824208259583	0.9762675762176514	0.9958151578903198	6.376293659210205	0.9502760767936707	0.951407790184021	0.9895976185798645	6.376293659210205	0.8999885320663452	0.9018783569335938	0.9726170897483826
good2000	cold2250	2000	2250	blocks.5.attn.k.weight	attn_k	768x768	6.344971186915901	0.4313042461872101	216.4172313978354	405.0	480.0	600.0	0.004620704153458651	0.03578447145258769	0.1338204190886758	0.24978571224172	6.34422492980957	0.9878459572792053	0.9879249334335327	0.9979130625724792	6.34422492980957	0.9755061268806458	0.9758116602897644	0.9954133033752441	6.34422492980957	0.9501789212226868	0.9512006044387817	0.9893126487731934	6.34422492980957	0.9000387191772461	0.9022131562232971	0.9730949997901917
good2000	cold2250	2000	2250	blocks.5.attn.v.weight	attn_v	768x768	5.899868863474948	0.4102048873901367	206.86310698337394	398.0	473.0	594.0	0.004834114765956659	0.03734881425697167	0.1392099269388888	0.2584621056377288	5.8992109298706055	0.9873181581497192	0.9872735142707825	0.9966918230056763	5.8992109298706055	0.974195122718811	0.9744313955307007	0.9930431246757507	5.8992109298706055	0.94869065284729	0.9489265084266663	0.9854246377944946	5.8992109298706055	0.897208034992218	0.897582471370697	0.966980516910553
good2000	cold2250	2000	2250	blocks.5.attn.proj.weight	attn_o	768x768	5.930684886577346	0.40880128741264343	210.46757470175118	399.0	474.0	595.0	0.004751325715693153	0.037009313427610546	0.1382123242632611	0.25703123195237687	5.930007457733154	0.9874812960624695	0.9881240129470825	0.9969887733459473	5.930007457733154	0.9753852486610413	0.9763458371162415	0.994010865688324	5.930007457733154	0.9507043361663818	0.9524718523025513	0.9872137904167175	5.930007457733154	0.9006150960922241	0.903398871421814	0.970000147819519
good2000	cold2250	2000	2250	blocks.5.mlp.fc.weight	mlp_fc	3072x768	13.160641478699258	0.7134913802146912	340.2331530257727	581.0	658.0	740.0	0.002939160958027655	0.02283221456606723	0.08706875377830214	0.16614942139889374	13.159274101257324	0.995388925075531	0.9887994527816772	0.9982768297195435	13.159274101257324	0.9911150932312012	0.9774527549743652	0.9967198371887207	13.159274101257324	0.9829657673835754	0.9542822241783142	0.9933613538742065	13.159274101257324	0.9674156308174133	0.9068716764450073	0.985831618309021
good2000	cold2250	2000	2250	blocks.5.mlp.proj.weight	mlp_proj	768x3072	6.479678739896418	0.35119742155075073	340.4115639591129	583.0	660.0	741.0	0.002937620533126515	0.023037857552033175	0.08729722099062004	0.1661203577178452	6.478992938995361	0.9889929294586182	0.9950879812240601	0.9980021119117737	6.478992938995361	0.9779126644134521	0.9907501935958862	0.9963282942771912	6.478992938995361	0.9553919434547424	0.9824673533439636	0.9928425550460815	6.478992938995361	0.9088943600654602	0.9664481282234192	0.9850695729255676
good2000	cold2250	2000	2250	blocks.6.attn.q.weight	attn_q	768x768	6.357983186145784	0.43092381954193115	217.6896373662784	406.0	480.0	600.0	0.004593695924613207	0.03582509267336397	0.13360496083003928	0.249234752327474	6.357279300689697	0.9880922436714172	0.9878583550453186	0.9980244636535645	6.357279300689697	0.9756864905357361	0.9757468104362488	0.9955347180366516	6.357279300689697	0.9508748650550842	0.9511935114860535	0.9896381497383118	6.357279300689697	0.9011240601539612	0.901800811290741	0.9731841087341309
good2000	cold2250	2000	2250	blocks.6.attn.k.weight	attn_k	768x768	6.312056421992287	0.4312666058540344	214.21510143260855	404.0	479.0	599.0	0.004668204964600019	0.03590004436367355	0.13407097574996485	0.24984999075098552	6.3113274574279785	0.9872013926506042	0.9875882267951965	0.9975408315658569	6.3113274574279785	0.9747687578201294	0.9751541614532471	0.9949317574501038	6.3113274574279785	0.949827253818512	0.9504804611206055	0.9889811277389526	6.3113274574279785	0.9003084301948547	0.9016794562339783	0.9731242656707764
good2000	cold2250	2000	2250	blocks.6.attn.v.weight	attn_v	768x768	5.8245547406858575	0.405333012342453	206.49117815463066	397.0	473.0	595.0	0.0048428219013363916	0.03741218157387261	0.13888812989480903	0.25836855628081656	5.8238677978515625	0.9875377416610718	0.986781120300293	0.9965766072273254	5.8238677978515625	0.97487473487854	0.9736572504043579	0.9927965998649597	5.8238677978515625	0.949323296546936	0.9473883509635925	0.9845322966575623	5.8238677978515625	0.8981938362121582	0.8954881429672241	0.9652262926101685
good2000	cold2250	2000	2250	blocks.6.attn.proj.weight	attn_o	768x768	5.885097510762387	0.40780606865882874	208.2571605290149	398.0	474.0	595.0	0.004801755663333735	0.03693388209172335	0.1379222250259467	0.25678923225885825	5.884411811828613	0.9872605800628662	0.9872491359710693	0.9966790676116943	5.884411811828613	0.9748054146766663	0.974876880645752	0.9933534264564514	5.884411811828613	0.9498695731163025	0.9502460956573486	0.9859234094619751	5.884411811828613	0.9000446796417236	0.9004820585250854	0.9681448936462402
good2000	cold2250	2000	2250	blocks.6.mlp.fc.weight	mlp_fc	3072x768	13.19077292953357	0.7082011103630066	346.9183481601546	582.0	659.0	741.0	0.002882522660745377	0.022643284289514527	0.08627472521786746	0.16472903176470402	13.189421653747559	0.995451807975769	0.9887384176254272	0.9982001781463623	13.189421653747559	0.9912728667259216	0.9774940609931946	0.9965180158615112	13.189421653747559	0.9834358096122742	0.9546000957489014	0.9932743906974792	13.189421653747559	0.968139111995697	0.9076862335205078	0.9859768152236938
good2000	cold2250	2000	2250	blocks.6.mlp.proj.weight	mlp_proj	768x3072	6.48821716460675	0.3506225645542145	342.4293921018605	584.0	660.0	742.0	0.0029203100641037724	0.02281103404468828	0.08677661414570077	0.16535119586250369	6.487555027008057	0.9888818860054016	0.9951680898666382	0.9980201721191406	6.487555027008057	0.9777950644493103	0.990845263004303	0.996320366859436	6.487555027008057	0.9550583362579346	0.9825838804244995	0.9928019642829895	6.487555027008057	0.9084077477455139	0.9666643738746643	0.9850796461105347
good2000	cold2250	2000	2250	blocks.7.attn.q.weight	attn_q	768x768	6.3742783081848025	0.4316031038761139	218.11871798387378	405.0	480.0	600.0	0.004584659259155985	0.03562795809406641	0.1328530320851458	0.24817646398312165	6.373591899871826	0.9879686832427979	0.9877440929412842	0.9979116320610046	6.373591899871826	0.9758945107460022	0.9754822254180908	0.9954391121864319	6.373591899871826	0.9511731266975403	0.9508675336837769	0.9893590807914734	6.373591899871826	0.9010958075523376	0.9023051261901855	0.9732822179794312
good2000	cold2250	2000	2250	blocks.7.attn.k.weight	attn_k	768x768	6.331248626256946	0.4306582510471344	216.12907521888977	405.0	480.0	600.0	0.004626864751941527	0.03570601520313256	0.1334975769811208	0.24924136126820357	6.330504894256592	0.9876574277877808	0.9878541231155396	0.9976732730865479	6.330504894256592	0.9751854538917542	0.9754123091697693	0.995010495185852	6.330504894256592	0.9503269195556641	0.9515495896339417	0.9890336990356445	6.330504894256592	0.9005244970321655	0.9029274582862854	0.9728986620903015
good2000	cold2250	2000	2250	blocks.7.attn.v.weight	attn_v	768x768	5.860535692330029	0.40552306175231934	208.85435441993292	398.0	473.0	594.0	0.004788025620903984	0.03726921574740497	0.13848542066554517	0.257724744839989	5.85987663269043	0.9873391389846802	0.9870367646217346	0.9965181946754456	5.85987663269043	0.9747034907341003	0.9739924669265747	0.9929579496383667	5.85987663269043	0.9493528604507446	0.9478358626365662	0.9851404428482056	5.85987663269043	0.8982579708099365	0.8964198231697083	0.9663640260696411
good2000	cold2250	2000	2250	blocks.7.attn.proj.weight	attn_o	768x768	5.897331811205393	0.40678250789642334	210.1776686302004	399.0	474.0	595.0	0.004757879400401295	0.0369775744569392	0.13765402439689192	0.2556016075935663	5.896684169769287	0.9878902435302734	0.9879010915756226	0.9969097375869751	5.896684169769287	0.9758560657501221	0.9756784439086914	0.9937450885772705	5.896684169769287	0.9516763687133789	0.9512753486633301	0.9869136214256287	5.896684169769287	0.9032643437385559	0.902304470539093	0.9701990485191345
good2000	cold2250	2000	2250	blocks.7.mlp.fc.weight	mlp_fc	3072x768	13.206199369319947	0.7091396450996399	346.8104526420218	583.0	659.0	741.0	0.0028834194367036606	0.02255636451012234	0.08594492923318076	0.1640930255427932	13.204809188842773	0.9955154657363892	0.9889659881591797	0.9981310963630676	13.204809188842773	0.991431474685669	0.9777621030807495	0.9965168237686157	13.204809188842773	0.9833922982215881	0.9548355340957642	0.993139922618866	13.204809188842773	0.9681337475776672	0.9083475470542908	0.985831618309021
good2000	cold2250	2000	2250	blocks.7.mlp.proj.weight	mlp_proj	768x3072	6.502550945031081	0.35276928544044495	339.7707562084196	585.0	661.0	742.0	0.002943160886355351	0.02279066397778331	0.08656104289688125	0.16480891540171444	6.501843452453613	0.9890418648719788	0.9953330159187317	0.9980924725532532	6.501843452453613	0.9779488444328308	0.9911174178123474	0.9963933229446411	6.501843452453613	0.9552370309829712	0.9828440546989441	0.9928738474845886	6.501843452453613	0.9083608388900757	0.9669836759567261	0.9851164817810059
good2000	cold2250	2000	2250	blocks.8.attn.q.weight	attn_q	768x768	6.3825504244505815	0.4351766109466553	215.1084281454983	406.0	480.0	599.0	0.004648818312798069	0.03573704411118437	0.1335211350894428	0.2493684536499713	6.381824970245361	0.9877526164054871	0.9880664944648743	0.997870147228241	6.381824970245361	0.9753870964050293	0.975843071937561	0.9953732490539551	6.381824970245361	0.950364887714386	0.9515119791030884	0.9893589615821838	6.381824970245361	0.9007436633110046	0.9025786519050598	0.9733303785324097
good2000	cold2250	2000	2250	blocks.8.attn.k.weight	attn_k	768x768	6.334682053292698	0.4296744763851166	217.35544695414697	405.0	480.0	599.0	0.0046007588676209195	0.03567773535496341	0.13367699631327593	0.24974024099931497	6.333981513977051	0.9870397448539734	0.9877395033836365	0.9973239302635193	6.333981513977051	0.9743443131446838	0.9757822751998901	0.9949334263801575	6.333981513977051	0.9491901397705078	0.9517218470573425	0.9891496300697327	6.333981513977051	0.8991866111755371	0.9030014276504517	0.973142683506012
good2000	cold2250	2000	2250	blocks.8.attn.v.weight	attn_v	768x768	5.8407673287232775	0.4074573516845703	205.48280673524263	397.0	473.0	595.0	0.004866587214221114	0.03767226740503781	0.13944491949392862	0.25904865833650903	5.840134143829346	0.9871071577072144	0.9861494302749634	0.9962277412414551	5.840134143829346	0.974374532699585	0.9727597236633301	0.9925690293312073	5.840134143829346	0.9485160708427429	0.9458284378051758	0.9838804006576538	5.840134143829346	0.8968486785888672	0.8935278058052063	0.9640957117080688
good2000	cold2250	2000	2250	blocks.8.attn.proj.weight	attn_o	768x768	5.902264577459569	0.40954452753067017	207.69932204745047	398.0	474.0	595.0	0.004814652210427256	0.03714383118422547	0.13840151905792217	0.25705664842981	5.901607036590576	0.9875586628913879	0.9873248338699341	0.9969879388809204	5.901607036590576	0.9749752879142761	0.9740237593650818	0.9935802817344666	5.901607036590576	0.9504995942115784	0.9484206438064575	0.9863247275352478	5.901607036590576	0.9013500213623047	0.8971772193908691	0.9685960412025452
good2000	cold2250	2000	2250	blocks.8.mlp.fc.weight	mlp_fc	3072x768	13.241295024313084	0.7091427445411682	348.65315093640095	584.0	660.0	741.0	0.002868180015910464	0.022401702603295524	0.08552150262419966	0.16326441830335203	13.239889144897461	0.995332658290863	0.9887761473655701	0.9979807734489441	13.239889144897461	0.9911540150642395	0.9776380658149719	0.9963073134422302	13.239889144897461	0.9832979440689087	0.9551081657409668	0.9930077195167542	13.239889144897461	0.9680761098861694	0.9087111949920654	0.985681414604187
good2000	cold2250	2000	2250	blocks.8.mlp.proj.weight	mlp_proj	768x3072	6.521746424242447	0.35015976428985596	346.8928465240721	585.0	661.0	742.0	0.0028827345678072566	0.022605766197777058	0.086151285039028	0.1643307912587265	6.521077632904053	0.9884735345840454	0.9952317476272583	0.9979820847511292	6.521077632904053	0.9771916270256042	0.9910035133361816	0.9962663650512695	6.521077632904053	0.9545820355415344	0.9828264117240906	0.9927857518196106	6.521077632904053	0.907889723777771	0.9670759439468384	0.9850931763648987
good2000	cold2250	2000	2250	blocks.9.attn.q.weight	attn_q	768x768	6.3721788933517045	0.4304189682006836	219.176058210091	405.0	480.0	600.0	0.004562542132414166	0.035591784766995274	0.13331412189977537	0.24940078083332917	6.371435165405273	0.9878264665603638	0.9876323938369751	0.9978233575820923	6.371435165405273	0.9753612875938416	0.975448489189148	0.9952353239059448	6.371435165405273	0.9507834315299988	0.9515914916992188	0.9892458915710449	6.371435165405273	0.9012183547019958	0.902389645576477	0.9728004336357117
good2000	cold2250	2000	2250	blocks.9.attn.k.weight	attn_k	768x768	6.298979225416335	0.42932894825935364	215.25835600292004	405.0	479.0	599.0	0.004645580401935406	0.03588687866811318	0.13420776687211883	0.25085512392699094	6.298257350921631	0.9876415729522705	0.9880099296569824	0.9975785613059998	6.298257350921631	0.9749882817268372	0.975956380367279	0.9951120615005493	6.298257350921631	0.9496538639068604	0.9519206285476685	0.9891205430030823	6.298257350921631	0.8999130129814148	0.9034305810928345	0.9731838703155518
good2000	cold2250	2000	2250	blocks.9.attn.v.weight	attn_v	768x768	5.907373715026363	0.4121917486190796	205.39520237489555	398.0	473.0	594.0	0.004868662892012248	0.037597103280740736	0.13964775685675732	0.2590607228464714	5.906707763671875	0.9872543811798096	0.9871270060539246	0.9965740442276001	5.906707763671875	0.9747380614280701	0.9742975234985352	0.9931463599205017	5.906707763671875	0.9495875239372253	0.9485241174697876	0.9854639172554016	5.906707763671875	0.8990267515182495	0.8973975777626038	0.9667105078697205
good2000	cold2250	2000	2250	blocks.9.attn.proj.weight	attn_o	768x768	6.031283205563547	0.41594240069389343	210.2582503787991	400.0	475.0	596.0	0.004756055936917625	0.03690426515772219	0.13738237937702244	0.2556775752216714	6.030603408813477	0.987957239151001	0.9874453544616699	0.9971516132354736	6.030603408813477	0.9758938550949097	0.9745944142341614	0.9941189885139465	6.030603408813477	0.9514726996421814	0.9492017030715942	0.9871862530708313	6.030603408813477	0.9026015400886536	0.898683488368988	0.9695820212364197
good2000	cold2250	2000	2250	blocks.9.mlp.fc.weight	mlp_fc	3072x768	13.29246367134782	0.7092004418373108	351.29580604375946	585.0	660.0	741.0	0.0028466038671564275	0.022358783979901084	0.08530540728383684	0.16281310966965928	13.291086196899414	0.995384693145752	0.9889477491378784	0.9980067014694214	13.291086196899414	0.9912993311882019	0.978150486946106	0.9963816404342651	13.291086196899414	0.9834607839584351	0.9561108350753784	0.9931048154830933	13.291086196899414	0.9683785438537598	0.9106524586677551	0.9860641360282898
good2000	cold2250	2000	2250	blocks.9.mlp.proj.weight	mlp_proj	768x3072	6.511665733043772	0.35242870450019836	341.3828114399406	585.0	661.0	742.0	0.002929262887554401	0.022722015114199925	0.0864909978295829	0.1649300855796588	6.51096773147583	0.9881566166877747	0.995145857334137	0.9978522658348083	6.51096773147583	0.9767919778823853	0.9908918738365173	0.9961550235748291	6.51096773147583	0.9538907408714294	0.9826021790504456	0.9926556944847107	6.51096773147583	0.9070534706115723	0.9665963053703308	0.9848756194114685
good2000	cold2250	2000	2250	blocks.10.attn.q.weight	attn_q	768x768	6.43373990660106	0.43731045722961426	216.44486582751594	406.0	481.0	600.0	0.004620114208654393	0.03560785555780523	0.1327465371858944	0.24792324233252286	6.432995319366455	0.9880003929138184	0.9879713654518127	0.9979438185691833	6.432995319366455	0.9759454131126404	0.9758320450782776	0.9955417513847351	6.432995319366455	0.9512829184532166	0.9518148899078369	0.9894262552261353	6.432995319366455	0.9016732573509216	0.9029893279075623	0.9732807278633118
good2000	cold2250	2000	2250	blocks.10.attn.k.weight	attn_k	768x768	6.340457155610995	0.43010351061820984	217.3177286642194	405.0	480.0	599.0	0.004601557388560386	0.035596187048414135	0.13314529363845423	0.2485886585020432	6.339737415313721	0.9875906705856323	0.9879360198974609	0.9975136518478394	6.339737415313721	0.9753709435462952	0.9758431911468506	0.9950782060623169	6.339737415313721	0.9507986903190613	0.9517408013343811	0.9890657663345337	6.339737415313721	0.9013859033584595	0.90337073802948	0.9732813239097595
good2000	cold2250	2000	2250	blocks.10.attn.v.weight	attn_v	768x768	5.89561902343033	0.41129016876220703	205.47649921261328	398.0	473.0	595.0	0.004866736604098297	0.03757403884967063	0.1388765207668482	0.25755990713464005	5.89495849609375	0.9877390265464783	0.9868386387825012	0.9970337748527527	5.89495849609375	0.9755603075027466	0.9738689661026001	0.9938793182373047	5.89495849609375	0.9509070515632629	0.9484431743621826	0.9867377877235413	5.89495849609375	0.9015827178955078	0.8979876637458801	0.9691948294639587
good2000	cold2250	2000	2250	blocks.10.attn.proj.weight	attn_o	768x768	6.0217773682974896	0.41649407148361206	209.04113306590372	400.0	475.0	596.0	0.0047837475109969545	0.03673044859703756	0.1374863583486906	0.25621014675860476	6.021100997924805	0.9880530834197998	0.987236499786377	0.9975441098213196	6.021100997924805	0.976127564907074	0.9747502207756042	0.9947939515113831	6.021100997924805	0.9521355032920837	0.9498414397239685	0.9884888529777527	6.021100997924805	0.903905987739563	0.8989683389663696	0.9717398285865784
good2000	cold2250	2000	2250	blocks.10.mlp.fc.weight	mlp_fc	3072x768	13.313224378766213	0.7136443257331848	348.0189124177725	585.0	660.0	741.0	0.002873407060130024	0.0223472460141973	0.08531020935579758	0.16287526274719932	13.31179428100586	0.995370090007782	0.9891265034675598	0.9980069994926453	13.31179428100586	0.9912800788879395	0.9786678552627563	0.9963864088058472	13.31179428100586	0.9834772348403931	0.9570576548576355	0.9931519627571106	13.31179428100586	0.9685779809951782	0.9118141531944275	0.9861372113227844
good2000	cold2250	2000	2250	blocks.10.mlp.proj.weight	mlp_proj	768x3072	6.5068634183767955	0.3642365336418152	319.1364127299619	583.0	660.0	741.0	0.0031334562905115837	0.023199872718102355	0.08744414805100213	0.1662857985405153	6.506191730499268	0.9874833822250366	0.9949783086776733	0.9976608753204346	6.506191730499268	0.9759501218795776	0.9906484484672546	0.995905876159668	6.506191730499268	0.9528592824935913	0.9822095036506653	0.9923477172851562	6.506191730499268	0.9055554866790771	0.9660314321517944	0.9844740629196167
good2000	cold2250	2000	2250	blocks.11.attn.q.weight	attn_q	768x768	6.497420459361732	0.4400250315666199	218.03548997464475	406.0	481.0	601.0	0.004586409304816796	0.03559317817398804	0.13311675828458014	0.24839630624765346	6.496671199798584	0.9877235293388367	0.9874269366264343	0.9979064464569092	6.496671199798584	0.975382387638092	0.9752517342567444	0.9954413771629333	6.496671199798584	0.9508444666862488	0.9507265686988831	0.9892399311065674	6.496671199798584	0.9008328318595886	0.9019704461097717	0.9728705286979675
good2000	cold2250	2000	2250	blocks.11.attn.k.weight	attn_k	768x768	6.431941919947059	0.43714120984077454	216.491446191967	405.0	480.0	600.0	0.004619120143496485	0.03589355711205257	0.13354985285662846	0.24888608571890936	6.431219577789307	0.9877395033836365	0.9876084923744202	0.9976464509963989	6.431219577789307	0.9752526879310608	0.9755135178565979	0.9951008558273315	6.431219577789307	0.9501822590827942	0.9516249895095825	0.9891776442527771	6.431219577789307	0.9001907110214233	0.903710663318634	0.9730008840560913
good2000	cold2250	2000	2250	blocks.11.attn.v.weight	attn_v	768x768	5.971054830477963	0.4145909249782562	207.42568085964083	399.0	474.0	596.0	0.004821003821010341	0.03728316067234803	0.1384062494984673	0.2570937852744654	5.9703850746154785	0.9867209196090698	0.9869925379753113	0.9967303276062012	5.9703850746154785	0.973505437374115	0.9740912914276123	0.9935330152511597	5.9703850746154785	0.9472665786743164	0.9487283825874329	0.986213207244873	5.9703850746154785	0.8952251076698303	0.8974652290344238	0.9675768613815308
good2000	cold2250	2000	2250	blocks.11.attn.proj.weight	attn_o	768x768	6.0801098090846475	0.41910699009895325	210.46167972984082	400.0	475.0	596.0	0.004751458798977801	0.03681953348873734	0.13735129044141547	0.25550489790906283	6.079441070556641	0.9882474541664124	0.9878265261650085	0.9976462721824646	6.079441070556641	0.9765563011169434	0.9752797484397888	0.9952454566955566	6.079441070556641	0.953080952167511	0.9499181509017944	0.9894726872444153	6.079441070556641	0.9054017663002014	0.8987594246864319	0.9735089540481567
